ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
465016.0,Male,Yes,84.0,Yes,Executive,5.0,Average,7.0,Cat_6,A
464237.0,Male,Yes,59.0,No,Engineer,0.0,High,2.0,Cat_2,C
467479.0,Female,Yes,35.0,No,Doctor,0.0,Low,1.0,Cat_6,D
459826.0,Female,No,30.0,Yes,Engineer,9.0,Low,2.0,Cat_6,B
463614.0,Male,Yes,28.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
464549.0,Female,Yes,29.0,Yes,Doctor,9.0,Low,3.0,Cat_6,D
464308.0,Female,Yes,32.0,Yes,Homemaker,0.0,Low,1.0,Cat_6,A
458991.0,Male,No,33.0,No,Doctor,1.0,Low,1.0,Cat_4,D
460160.0,Male,Yes,41.0,Yes,Artist,0.0,Low,4.0,Cat_4,C
467380.0,Male,Yes,40.0,Yes,Doctor,1.0,Low,1.0,Cat_6,A
465919.0,Female,Yes,39.0,Yes,Artist,1.0,Low,3.0,Cat_6,D
460262.0,Female,No,65.0,Yes,Marketing,0.0,Low,2.0,Cat_7,C
467417.0,Male,Yes,38.0,No,Homemaker,8.0,Low,5.0,Cat_6,D
463277.0,Male,Yes,52.0,No,Engineer,9.0,Low,3.0,Cat_6,B
463292.0,Male,No,22.0,Yes,Doctor,3.0,High,3.0,Cat_3,A
461638.0,Female,No,32.0,Yes,Artist,0.0,Low,2.0,Cat_6,C
460780.0,Male,Yes,28.0,Yes,Engineer,0.0,Average,3.0,Cat_6,B
462516.0,Male,,79.0,Yes,Healthcare,0.0,Low,2.0,Cat_4,A
467728.0,Female,No,37.0,Yes,Homemaker,9.0,Average,5.0,Cat_6,C
466916.0,Female,Yes,35.0,Yes,Artist,1.0,Low,1.0,Cat_3,B
464225.0,Female,Yes,28.0,Yes,Entertainment,0.0,High,6.0,Cat_6,B
464099.0,Male,No,62.0,No,Artist,0.0,Low,1.0,Cat_6,B
459181.0,Female,No,23.0,No,Lawyer,10.0,Average,1.0,Cat_3,C
461951.0,Male,Yes,28.0,Yes,Doctor,3.0,High,1.0,Cat_6,D
465021.0,Male,Yes,28.0,Yes,Healthcare,1.0,High,2.0,Cat_6,A
463932.0,Male,No,41.0,Yes,Artist,14.0,Average,1.0,Cat_6,B
463421.0,Male,Yes,26.0,Yes,Artist,1.0,Average,2.0,Cat_6,D
464814.0,Male,Yes,51.0,Yes,Executive,1.0,Low,2.0,Cat_4,B
465121.0,Female,No,32.0,Yes,Lawyer,5.0,High,2.0,Cat_6,B
463935.0,Male,Yes,53.0,No,Engineer,9.0,Low,2.0,Cat_6,D
460593.0,Female,No,41.0,Yes,Artist,1.0,Low,4.0,Cat_6,D
461926.0,Male,Yes,49.0,No,Homemaker,1.0,Low,5.0,Cat_6,A
466633.0,Male,Yes,30.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
462931.0,,Yes,35.0,Yes,Doctor,1.0,Low,1.0,Cat_4,C
460739.0,Male,No,36.0,Yes,Artist,4.0,Average,2.0,Cat_4,C
465899.0,Female,Yes,46.0,No,Engineer,0.0,Low,2.0,Cat_3,C
464649.0,Male,Yes,37.0,Yes,,9.0,Low,1.0,Cat_7,D
466505.0,Male,Yes,45.0,Yes,Lawyer,1.0,Low,2.0,Cat_2,D
462890.0,Male,No,35.0,Yes,Entertainment,7.0,Low,3.0,Cat_3,A
462555.0,Female,Yes,59.0,No,Doctor,0.0,Low,4.0,Cat_3,A
462742.0,Male,No,20.0,Yes,Executive,0.0,Low,1.0,Cat_6,A
467916.0,Male,No,41.0,Yes,Healthcare,5.0,Low,1.0,Cat_6,D
460511.0,Male,No,31.0,Yes,Executive,1.0,Low,1.0,Cat_6,D
459345.0,Male,No,36.0,No,Homemaker,5.0,Average,6.0,Cat_6,B
462399.0,Male,Yes,59.0,Yes,Artist,1.0,High,4.0,Cat_3,A
461135.0,Male,Yes,52.0,Yes,Entertainment,1.0,Low,5.0,Cat_6,A
461647.0,Male,Yes,46.0,Yes,Artist,0.0,Low,3.0,Cat_3,B
467335.0,Female,Yes,33.0,No,Artist,0.0,Low,2.0,Cat_6,D
460873.0,Female,Yes,37.0,Yes,Artist,7.0,Low,4.0,Cat_6,B
463147.0,Female,Yes,59.0,Yes,Healthcare,0.0,High,2.0,Cat_6,A
464306.0,Male,,62.0,No,Engineer,1.0,Average,3.0,Cat_7,A
460957.0,Male,Yes,51.0,No,Doctor,,Average,1.0,Cat_1,B
467872.0,Male,Yes,25.0,No,Entertainment,1.0,High,2.0,Cat_4,D
461266.0,Male,No,22.0,Yes,Marketing,1.0,High,1.0,Cat_4,B
460209.0,Male,Yes,45.0,Yes,Healthcare,0.0,Low,5.0,Cat_6,A
467255.0,Male,Yes,47.0,No,Healthcare,0.0,Average,1.0,Cat_6,C
465139.0,Female,Yes,62.0,No,Artist,1.0,Low,6.0,Cat_6,A
459432.0,Male,Yes,63.0,Yes,Entertainment,0.0,Low,4.0,Cat_6,B
464495.0,Male,No,25.0,Yes,Lawyer,0.0,Low,,Cat_6,D
466434.0,Male,No,31.0,Yes,Artist,2.0,Low,5.0,Cat_4,D
459219.0,,No,47.0,Yes,Artist,,Low,3.0,Cat_3,D
466152.0,Female,Yes,62.0,Yes,Artist,8.0,Low,1.0,Cat_6,D
466027.0,Female,No,49.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,C
467677.0,Female,No,35.0,No,Lawyer,1.0,Average,3.0,Cat_6,D
462345.0,Male,Yes,18.0,No,Artist,1.0,High,2.0,Cat_6,D
465959.0,Male,Yes,28.0,No,Artist,0.0,Low,2.0,Cat_6,C
465669.0,Female,Yes,80.0,Yes,,8.0,Average,3.0,Cat_6,A
460247.0,Male,No,29.0,No,Artist,1.0,Average,1.0,Cat_6,D
464928.0,Male,No,33.0,Yes,Entertainment,0.0,Low,5.0,Cat_6,A
464939.0,Male,No,35.0,Yes,Entertainment,9.0,Low,1.0,Cat_6,C
466232.0,Female,Yes,50.0,No,Entertainment,11.0,Average,1.0,Cat_3,D
459736.0,Male,Yes,32.0,Yes,Artist,13.0,Low,3.0,Cat_6,A
464596.0,Male,Yes,78.0,Yes,Executive,0.0,Low,4.0,Cat_6,A
463920.0,Female,Yes,31.0,Yes,Artist,3.0,Low,1.0,Cat_6,D
462450.0,Female,Yes,40.0,Yes,Lawyer,0.0,High,3.0,Cat_6,D
464786.0,Male,Yes,32.0,Yes,Entertainment,1.0,Average,5.0,Cat_6,C
461862.0,Male,Yes,35.0,No,Artist,,Average,4.0,Cat_6,D
462433.0,Female,Yes,62.0,,Lawyer,2.0,Low,3.0,Cat_6,C
461649.0,Male,Yes,72.0,Yes,Entertainment,0.0,High,3.0,Cat_4,C
459050.0,Female,No,37.0,No,Entertainment,,High,3.0,Cat_6,D
462931.0,Male,No,20.0,Yes,Artist,8.0,Low,5.0,Cat_6,B
462992.0,Male,No,42.0,No,Entertainment,8.0,Low,2.0,Cat_6,D
467166.0,Female,Yes,19.0,Yes,Healthcare,9.0,Low,2.0,Cat_6,C
461917.0,Female,Yes,73.0,Yes,Healthcare,1.0,Average,1.0,Cat_6,C
459383.0,Female,No,51.0,Yes,Artist,3.0,Low,3.0,Cat_6,B
463892.0,Male,No,38.0,Yes,Artist,1.0,Low,3.0,Cat_6,D
465537.0,Male,No,57.0,Yes,Healthcare,8.0,High,2.0,Cat_2,B
463646.0,Male,Yes,55.0,No,Engineer,6.0,Low,2.0,Cat_6,D
461986.0,Female,Yes,59.0,Yes,Lawyer,0.0,High,2.0,Cat_6,D
459191.0,Female,Yes,59.0,Yes,Engineer,0.0,High,3.0,Cat_6,B
460133.0,Female,Yes,78.0,No,Doctor,5.0,Average,2.0,Cat_4,A
460695.0,Male,No,71.0,No,Artist,0.0,Average,3.0,Cat_6,D
466141.0,Female,No,63.0,Yes,Marketing,1.0,Average,3.0,Cat_6,D
465554.0,Male,Yes,26.0,No,Artist,0.0,Low,1.0,Cat_6,C
463943.0,Female,Yes,25.0,No,Artist,,Average,5.0,Cat_6,C
466480.0,Male,Yes,70.0,No,Artist,4.0,Low,3.0,Cat_6,D
460305.0,Male,Yes,20.0,Yes,Healthcare,0.0,Average,4.0,Cat_6,A
465465.0,Male,,52.0,Yes,Doctor,14.0,High,2.0,Cat_6,B
467451.0,Male,Yes,61.0,No,Lawyer,1.0,Average,3.0,Cat_1,D
467905.0,Male,Yes,27.0,Yes,Artist,1.0,Average,9.0,Cat_6,B
460181.0,Female,Yes,68.0,Yes,Engineer,3.0,Average,3.0,Cat_6,D
464149.0,Female,Yes,68.0,No,Artist,0.0,Average,2.0,Cat_6,B
460598.0,Female,No,48.0,No,Healthcare,0.0,Low,3.0,Cat_6,D
466135.0,Female,Yes,49.0,No,Healthcare,1.0,Low,4.0,Cat_6,A
459733.0,Female,No,39.0,No,Artist,0.0,Average,3.0,Cat_2,C
461867.0,Male,Yes,32.0,Yes,Entertainment,1.0,Average,5.0,Cat_6,D
459542.0,Male,No,37.0,Yes,Entertainment,8.0,Low,3.0,Cat_6,B
465718.0,Male,Yes,26.0,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
466054.0,Male,Yes,27.0,Yes,Lawyer,,Low,4.0,Cat_6,A
462046.0,Male,No,27.0,Yes,Executive,0.0,Low,2.0,Cat_6,B
467946.0,Female,No,42.0,No,Artist,1.0,Average,,Cat_6,D
467661.0,Male,Yes,35.0,Yes,Doctor,9.0,Low,1.0,Cat_6,C
462453.0,Male,Yes,68.0,Yes,Healthcare,,Low,3.0,Cat_6,D
463010.0,Male,No,67.0,Yes,Executive,1.0,Low,3.0,Cat_4,C
462057.0,Male,Yes,42.0,Yes,Engineer,0.0,Low,1.0,Cat_1,C
467657.0,Female,Yes,42.0,Yes,Entertainment,9.0,Low,2.0,Cat_7,D
459997.0,Female,Yes,48.0,No,Doctor,1.0,High,2.0,Cat_7,D
466789.0,Male,Yes,31.0,No,Artist,,Low,1.0,Cat_4,A
459587.0,Female,Yes,36.0,No,Doctor,,Low,3.0,Cat_6,C
461807.0,Female,Yes,26.0,No,Healthcare,1.0,Low,5.0,Cat_2,C
467172.0,Female,Yes,20.0,Yes,Entertainment,8.0,Low,3.0,Cat_6,C
461584.0,Female,Yes,32.0,Yes,Lawyer,1.0,Low,5.0,Cat_2,B
461976.0,Male,No,65.0,Yes,Artist,8.0,Low,3.0,Cat_6,C
460401.0,Female,Yes,40.0,Yes,Artist,2.0,Low,5.0,Cat_3,C
459964.0,Female,Yes,36.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
459532.0,Female,,28.0,Yes,Engineer,0.0,Low,8.0,Cat_6,D
461833.0,Male,No,30.0,Yes,Engineer,8.0,Low,3.0,Cat_3,B
467751.0,Male,No,69.0,Yes,Artist,,Low,2.0,Cat_6,C
459153.0,Male,Yes,21.0,Yes,Marketing,,Low,5.0,Cat_6,D
461744.0,Female,Yes,23.0,Yes,Healthcare,0.0,High,1.0,Cat_2,C
461121.0,Female,Yes,53.0,Yes,Executive,1.0,Low,2.0,Cat_6,D
463695.0,Female,Yes,51.0,Yes,Artist,0.0,Low,2.0,Cat_6,C
466919.0,Male,Yes,40.0,Yes,,2.0,High,2.0,Cat_6,D
465487.0,Male,,66.0,No,Artist,1.0,Low,1.0,Cat_3,A
465085.0,Male,Yes,60.0,Yes,Marketing,1.0,Low,1.0,Cat_6,C
461225.0,Female,Yes,79.0,No,Artist,1.0,Low,3.0,Cat_1,B
464632.0,Female,No,52.0,No,Doctor,0.0,Low,4.0,Cat_6,B
466603.0,Female,Yes,66.0,No,Artist,3.0,Average,1.0,Cat_6,B
465439.0,Male,No,33.0,No,Executive,0.0,Low,1.0,Cat_6,B
466603.0,Male,No,37.0,Yes,,1.0,Low,5.0,Cat_3,A
466196.0,Female,,40.0,Yes,Artist,,Low,2.0,Cat_6,C
459411.0,Male,Yes,32.0,Yes,Entertainment,1.0,Average,8.0,Cat_6,A
465259.0,Female,Yes,73.0,No,Marketing,3.0,Low,3.0,Cat_6,A
459761.0,Female,Yes,42.0,No,Artist,8.0,Low,4.0,Cat_6,D
465658.0,Female,No,47.0,Yes,Executive,0.0,High,1.0,Cat_6,B
464413.0,Female,Yes,38.0,No,Healthcare,0.0,Average,2.0,Cat_7,D
463155.0,Male,No,22.0,Yes,Engineer,0.0,Low,3.0,Cat_6,C
463140.0,Female,No,70.0,Yes,Entertainment,4.0,Average,5.0,Cat_6,D
463961.0,Female,Yes,31.0,Yes,Healthcare,0.0,High,1.0,Cat_3,C
462732.0,Male,Yes,43.0,Yes,Engineer,,Average,2.0,Cat_6,D
461575.0,Male,No,52.0,Yes,Artist,0.0,Low,1.0,Cat_4,D
460757.0,Female,Yes,50.0,No,Lawyer,5.0,Average,3.0,Cat_4,B
466951.0,Female,Yes,87.0,Yes,Artist,0.0,Low,2.0,Cat_6,B
460466.0,Male,Yes,35.0,No,Doctor,0.0,Average,2.0,Cat_7,D
462619.0,Male,Yes,19.0,Yes,Artist,,Average,1.0,Cat_6,C
466697.0,Male,No,29.0,No,Lawyer,1.0,Average,3.0,Cat_5,C
459353.0,Male,No,19.0,Yes,Marketing,0.0,Low,1.0,Cat_3,D
459528.0,Female,No,28.0,Yes,Artist,6.0,Average,5.0,Cat_6,D
461177.0,Male,Yes,19.0,Yes,Executive,,Average,1.0,Cat_6,C
463034.0,Female,Yes,30.0,No,,0.0,Low,2.0,Cat_6,B
462546.0,Female,Yes,30.0,Yes,Entertainment,1.0,High,2.0,Cat_4,A
461309.0,Female,No,59.0,Yes,Artist,0.0,Low,1.0,Cat_6,C
467612.0,Male,No,28.0,Yes,Artist,0.0,Average,3.0,Cat_7,A
466505.0,Female,Yes,42.0,No,Entertainment,2.0,Average,3.0,Cat_6,D
465279.0,Male,Yes,18.0,Yes,Marketing,0.0,Low,2.0,Cat_6,C
467226.0,Male,Yes,45.0,No,Doctor,0.0,Low,7.0,Cat_3,A
461846.0,Male,Yes,29.0,Yes,Artist,,High,4.0,Cat_6,A
461812.0,Male,No,39.0,No,Artist,12.0,Low,1.0,Cat_2,B
459522.0,Female,,84.0,No,Homemaker,,Low,3.0,Cat_6,A
466198.0,Female,Yes,49.0,No,Artist,0.0,Low,3.0,Cat_4,D
465950.0,Female,Yes,32.0,No,Artist,7.0,Low,1.0,Cat_3,C
461831.0,Male,Yes,38.0,Yes,Healthcare,1.0,Low,1.0,Cat_4,B
467108.0,Male,Yes,28.0,Yes,Healthcare,,Low,2.0,Cat_6,A
461493.0,Female,No,70.0,Yes,Artist,1.0,Low,2.0,Cat_3,A
462069.0,Female,No,28.0,Yes,Entertainment,5.0,Low,9.0,Cat_6,C
466171.0,Male,Yes,19.0,No,Entertainment,0.0,Average,1.0,Cat_4,B
460731.0,Female,Yes,18.0,No,Artist,8.0,Low,3.0,Cat_4,A
465394.0,Male,Yes,78.0,Yes,Artist,5.0,Average,1.0,Cat_3,B
461878.0,Female,Yes,21.0,No,Entertainment,0.0,Low,4.0,Cat_4,D
462202.0,Male,Yes,48.0,Yes,Artist,1.0,High,3.0,Cat_6,D
462595.0,Male,No,59.0,No,Artist,1.0,Low,,Cat_6,C
459961.0,Female,Yes,46.0,Yes,Executive,,Average,3.0,Cat_3,A
464464.0,Female,Yes,30.0,No,Lawyer,4.0,Low,3.0,Cat_6,D
465082.0,Male,No,22.0,Yes,Engineer,,Low,4.0,Cat_6,C
462033.0,Female,Yes,40.0,No,Homemaker,14.0,Average,2.0,Cat_6,D
462722.0,Female,No,76.0,Yes,Artist,1.0,Low,1.0,Cat_2,C
462502.0,Male,Yes,60.0,No,Artist,1.0,Low,5.0,Cat_3,D
466994.0,Female,Yes,65.0,No,Lawyer,9.0,Low,2.0,Cat_6,D
464808.0,Female,Yes,39.0,Yes,Lawyer,,Low,2.0,Cat_6,D
459865.0,Male,Yes,68.0,Yes,Artist,,Average,4.0,Cat_1,B
460083.0,Male,Yes,51.0,Yes,Artist,0.0,Low,2.0,Cat_6,C
460892.0,Female,,50.0,Yes,Entertainment,0.0,Average,3.0,,D
461708.0,Male,No,72.0,Yes,Healthcare,1.0,Average,4.0,Cat_6,D
461896.0,Male,Yes,43.0,Yes,Artist,0.0,Low,3.0,Cat_2,D
467478.0,Female,Yes,35.0,Yes,Executive,8.0,High,4.0,Cat_6,D
462250.0,Male,No,88.0,No,Homemaker,0.0,Low,5.0,Cat_6,C
464149.0,Male,Yes,35.0,Yes,Healthcare,1.0,Low,1.0,Cat_6,B
460275.0,Male,Yes,32.0,No,Engineer,0.0,Low,4.0,Cat_6,C
462348.0,Male,Yes,47.0,No,Artist,3.0,Average,4.0,Cat_6,A
461331.0,Female,No,79.0,No,Executive,0.0,Low,2.0,Cat_2,C
467107.0,Female,Yes,40.0,No,Artist,1.0,Low,2.0,Cat_6,C
461245.0,Female,No,69.0,Yes,Engineer,1.0,Low,2.0,Cat_6,A
466704.0,Male,No,27.0,Yes,Engineer,0.0,Low,4.0,Cat_4,D
466336.0,Male,Yes,37.0,Yes,Entertainment,12.0,Low,2.0,Cat_6,C
462012.0,Female,Yes,45.0,No,Entertainment,7.0,Low,2.0,Cat_4,C
462704.0,Female,Yes,47.0,Yes,Artist,3.0,Average,2.0,Cat_6,C
464587.0,Female,Yes,60.0,No,Lawyer,1.0,Low,6.0,Cat_2,A
461105.0,Male,No,22.0,No,Lawyer,13.0,Low,2.0,Cat_6,A
467931.0,Male,Yes,42.0,Yes,,13.0,Average,4.0,Cat_6,D
463244.0,Female,No,43.0,Yes,Artist,0.0,Low,4.0,Cat_6,D
462675.0,Male,Yes,84.0,Yes,Healthcare,1.0,Average,2.0,Cat_4,D
466697.0,Male,Yes,29.0,Yes,Engineer,1.0,Average,3.0,Cat_6,B
463174.0,Male,Yes,35.0,No,Artist,1.0,Average,6.0,Cat_6,A
466104.0,Male,Yes,35.0,Yes,Executive,8.0,Low,1.0,Cat_3,A
459488.0,Male,Yes,57.0,No,Executive,1.0,High,3.0,Cat_2,A
467835.0,Male,Yes,26.0,No,Entertainment,0.0,Low,1.0,Cat_6,D
459667.0,Female,No,33.0,Yes,Executive,1.0,High,2.0,Cat_4,B
460452.0,Female,Yes,28.0,Yes,Engineer,1.0,Average,5.0,Cat_6,D
461529.0,Male,No,37.0,Yes,Healthcare,9.0,Low,,Cat_3,D
462712.0,Male,No,53.0,No,Lawyer,1.0,Low,1.0,Cat_6,C
461482.0,Male,Yes,32.0,No,Executive,,Low,6.0,Cat_3,C
462921.0,Male,Yes,26.0,Yes,Artist,0.0,Average,2.0,Cat_6,B
463121.0,Female,Yes,37.0,No,Artist,7.0,Low,3.0,Cat_4,C
461295.0,Female,Yes,37.0,Yes,Healthcare,0.0,Low,2.0,Cat_4,B
463999.0,Female,Yes,51.0,Yes,Entertainment,,Low,3.0,Cat_6,D
459938.0,Male,Yes,27.0,Yes,Artist,1.0,Low,2.0,Cat_6,A
461677.0,Male,Yes,45.0,Yes,,0.0,Average,1.0,Cat_6,A
463631.0,Male,No,20.0,Yes,Artist,0.0,Low,2.0,Cat_4,A
461290.0,Male,No,43.0,Yes,Executive,1.0,Low,2.0,Cat_6,B
461802.0,Male,Yes,19.0,Yes,Executive,7.0,Low,3.0,Cat_6,B
463137.0,Female,No,23.0,Yes,Homemaker,7.0,Average,1.0,Cat_3,C
465892.0,Female,Yes,50.0,Yes,Artist,,Low,,Cat_6,A
460043.0,Male,No,35.0,No,Healthcare,1.0,Low,3.0,Cat_4,B
460127.0,Female,Yes,32.0,No,Artist,0.0,Low,3.0,Cat_3,C
459219.0,Male,Yes,28.0,No,Artist,1.0,Low,3.0,Cat_6,C
460978.0,Female,Yes,28.0,No,Engineer,1.0,Low,4.0,Cat_6,C
459362.0,Male,Yes,40.0,No,Entertainment,0.0,Low,3.0,Cat_6,D
462478.0,Female,No,27.0,Yes,Artist,0.0,Low,4.0,Cat_6,C
459228.0,Male,Yes,37.0,No,Artist,0.0,Average,2.0,Cat_6,A
467753.0,Male,Yes,42.0,No,Doctor,,High,3.0,Cat_4,C
463163.0,Female,Yes,21.0,Yes,Artist,4.0,Low,1.0,Cat_6,C
459191.0,Female,Yes,81.0,Yes,Healthcare,8.0,Average,2.0,Cat_6,D
463735.0,Female,Yes,48.0,Yes,Healthcare,7.0,Low,2.0,Cat_6,B
463411.0,Female,No,43.0,No,Artist,9.0,Low,2.0,Cat_3,C
466395.0,Male,No,56.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
461649.0,Male,Yes,61.0,Yes,Artist,2.0,Low,6.0,Cat_6,B
465266.0,Male,No,47.0,Yes,Artist,0.0,Low,,Cat_4,D
459757.0,Male,No,70.0,Yes,Artist,6.0,Low,3.0,Cat_3,D
461068.0,Male,Yes,22.0,Yes,Doctor,,Low,2.0,Cat_6,B
467967.0,Male,No,41.0,Yes,Healthcare,9.0,Low,1.0,Cat_6,C
464684.0,Male,No,21.0,Yes,Artist,,Average,2.0,Cat_6,D
458998.0,Female,Yes,27.0,No,Artist,1.0,Low,4.0,Cat_6,D
460113.0,Female,Yes,50.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
461265.0,Female,Yes,29.0,Yes,Artist,3.0,Low,4.0,Cat_4,D
460449.0,Female,Yes,40.0,Yes,Artist,1.0,Low,1.0,Cat_6,A
464613.0,Male,Yes,37.0,No,Doctor,1.0,Low,4.0,Cat_6,A
462636.0,Male,Yes,56.0,Yes,Entertainment,0.0,High,4.0,Cat_3,D
462548.0,Female,Yes,70.0,Yes,Artist,4.0,High,2.0,Cat_6,D
461834.0,Female,No,31.0,Yes,Lawyer,,Average,4.0,Cat_4,C
463597.0,Female,Yes,47.0,Yes,Artist,0.0,High,4.0,Cat_7,B
461388.0,Female,Yes,26.0,No,Homemaker,1.0,Low,4.0,Cat_6,C
461898.0,Male,Yes,59.0,Yes,Doctor,0.0,High,5.0,Cat_6,D
465653.0,Male,Yes,60.0,No,Executive,8.0,Average,4.0,Cat_6,C
462615.0,Male,Yes,37.0,Yes,Entertainment,8.0,Low,3.0,Cat_7,B
461629.0,Female,Yes,38.0,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
466564.0,Male,No,37.0,Yes,Artist,5.0,Low,1.0,Cat_4,C
464996.0,Female,Yes,33.0,No,,0.0,Low,7.0,Cat_6,C
460934.0,Male,No,30.0,No,Artist,1.0,High,3.0,Cat_6,D
463685.0,Female,No,60.0,No,Lawyer,0.0,Low,2.0,Cat_6,A
460649.0,Male,No,72.0,No,Healthcare,1.0,Low,1.0,Cat_3,B
464735.0,Female,Yes,35.0,Yes,Homemaker,0.0,Low,4.0,Cat_4,A
463146.0,Female,No,56.0,No,Executive,0.0,Low,1.0,Cat_6,B
465212.0,Male,Yes,27.0,No,Executive,0.0,Average,1.0,Cat_6,A
465082.0,Female,No,50.0,Yes,Artist,1.0,Low,2.0,Cat_6,D
460982.0,Female,Yes,23.0,No,Artist,0.0,High,2.0,Cat_6,A
461823.0,Male,Yes,35.0,Yes,Entertainment,4.0,Average,1.0,Cat_6,A
467843.0,Male,,79.0,Yes,Artist,0.0,High,4.0,Cat_6,C
459786.0,Male,Yes,52.0,Yes,Executive,0.0,Low,2.0,Cat_6,A
467425.0,Male,Yes,61.0,Yes,Artist,,Average,3.0,Cat_4,A
460372.0,Female,No,29.0,No,Artist,0.0,Average,2.0,Cat_4,C
464029.0,Male,,37.0,Yes,Entertainment,8.0,Low,2.0,Cat_3,D
466118.0,Female,No,70.0,No,Lawyer,0.0,Low,1.0,Cat_4,B
463625.0,Male,No,82.0,Yes,Marketing,2.0,Low,4.0,Cat_3,D
463158.0,Female,Yes,35.0,Yes,Lawyer,6.0,Low,1.0,Cat_3,D
464628.0,Female,No,36.0,No,Artist,1.0,Average,2.0,Cat_4,C
461141.0,Female,No,36.0,Yes,Artist,0.0,Low,1.0,Cat_4,A
464886.0,Female,No,83.0,Yes,Marketing,9.0,Low,1.0,Cat_6,C
462174.0,Male,No,57.0,Yes,Doctor,9.0,High,3.0,Cat_4,B
466935.0,Female,No,26.0,Yes,Artist,,Low,4.0,Cat_6,B
464554.0,Male,Yes,27.0,Yes,Artist,0.0,Low,1.0,Cat_6,D
462489.0,Female,Yes,73.0,Yes,Healthcare,10.0,Average,3.0,Cat_6,A
464714.0,Female,Yes,26.0,Yes,Healthcare,1.0,Low,2.0,,D
467164.0,Male,No,88.0,No,Healthcare,9.0,Low,2.0,Cat_7,B
461419.0,Male,No,49.0,Yes,Lawyer,1.0,High,4.0,Cat_6,A
466659.0,Female,Yes,26.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
460832.0,Female,Yes,72.0,Yes,Marketing,0.0,Low,1.0,Cat_4,D
464458.0,Male,Yes,55.0,No,Healthcare,7.0,Average,2.0,Cat_6,D
459237.0,Male,Yes,37.0,Yes,Lawyer,1.0,Average,2.0,Cat_4,D
462512.0,Female,Yes,52.0,No,Doctor,,High,4.0,Cat_4,C
463494.0,Female,No,41.0,Yes,Artist,1.0,Low,1.0,Cat_4,D
463306.0,Female,Yes,26.0,No,Homemaker,0.0,Low,1.0,Cat_6,A
466466.0,Female,No,42.0,Yes,Doctor,1.0,Low,2.0,Cat_6,A
460464.0,Male,No,40.0,Yes,Homemaker,2.0,Average,4.0,Cat_6,C
460092.0,Female,Yes,35.0,Yes,Entertainment,4.0,Low,1.0,Cat_3,A
461381.0,Female,Yes,27.0,No,Engineer,0.0,Low,1.0,Cat_6,C
465493.0,Female,No,26.0,No,Doctor,2.0,High,3.0,Cat_4,D
463828.0,Female,No,35.0,Yes,Doctor,,High,2.0,Cat_6,C
462657.0,Female,No,46.0,Yes,Doctor,1.0,Average,1.0,Cat_2,D
463073.0,Male,Yes,70.0,Yes,Artist,4.0,Low,1.0,Cat_6,B
465276.0,Male,Yes,27.0,Yes,Artist,1.0,Low,3.0,Cat_6,B
463164.0,Female,No,52.0,Yes,Doctor,0.0,Low,7.0,Cat_6,D
467100.0,Male,No,28.0,Yes,Artist,1.0,Average,4.0,Cat_6,B
460764.0,Female,No,39.0,No,Executive,11.0,Low,5.0,Cat_2,B
462941.0,Female,No,49.0,No,Artist,,Low,2.0,Cat_6,A
462455.0,Female,,56.0,Yes,Artist,1.0,Low,5.0,Cat_6,B
463917.0,Female,Yes,32.0,Yes,Engineer,5.0,Low,3.0,Cat_6,C
462931.0,Male,Yes,82.0,Yes,Engineer,0.0,Low,3.0,Cat_4,A
460873.0,Male,Yes,33.0,Yes,Entertainment,,Average,2.0,Cat_2,B
459177.0,Male,Yes,51.0,Yes,Healthcare,4.0,Low,2.0,Cat_6,B
465437.0,Male,No,29.0,Yes,Healthcare,1.0,Average,2.0,Cat_4,B
459965.0,Female,No,62.0,Yes,Executive,,Low,4.0,Cat_6,C
463105.0,Female,Yes,36.0,Yes,Homemaker,1.0,High,6.0,Cat_4,C
465628.0,Female,Yes,25.0,Yes,Artist,9.0,Low,9.0,Cat_6,C
466409.0,Male,Yes,23.0,Yes,Healthcare,1.0,Low,2.0,Cat_6,B
459037.0,Male,No,70.0,Yes,Healthcare,,High,4.0,Cat_6,B
466947.0,Female,Yes,38.0,No,Entertainment,0.0,Average,3.0,Cat_6,D
466333.0,Male,No,23.0,Yes,Healthcare,4.0,Low,3.0,Cat_6,D
465237.0,Female,No,32.0,Yes,Executive,5.0,Average,6.0,Cat_6,A
466704.0,Female,Yes,35.0,Yes,Homemaker,1.0,Low,2.0,Cat_6,C
460338.0,Male,No,45.0,No,Artist,1.0,Low,5.0,Cat_6,C
464003.0,Male,Yes,28.0,Yes,Doctor,,Low,2.0,Cat_6,B
460404.0,Male,No,74.0,Yes,Engineer,1.0,Low,2.0,Cat_2,B
462591.0,Male,No,46.0,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
